transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,hist_mean,hist_std,amount_deviation,user_transaction_count,amount_ratio,risk_login_interaction
T3130,U9774,41932.67,Payment,Card,iOS,Hyderabad,868,4,4,20953.91,0,0.003,3,0,36986.87666666667,6441.096067940092,0.7678496456450193,3,1.1337175176456729,0.009
T3131,U1861,40264.26,Withdrawal,Wallet,iOS,Bangalore,1188,6,3,2033.21,0,0.041,9,0,40264.26,,,1,1.0,0.369
T3132,U6435,41158.04,Transfer,NetBanking,Android,Bangalore,1685,21,1,26449.84,1,0.099,5,0,28555.623333333333,15618.817957977271,0.8068739068842283,3,1.4413287190252195,0.495
T3133,U2873,46638.89,Withdrawal,NetBanking,iOS,Bangalore,1696,1,4,19353.54,0,0.81,2,0,46638.89,,,1,1.0,1.62
T3134,U5787,27235.49,Transfer,NetBanking,iOS,Hyderabad,1306,10,0,18357.86,0,0.547,4,0,22519.84,6668.936185404687,0.7071067811865476,2,1.209399800353821,2.188
T3135,U7671,10054.09,Withdrawal,Card,iOS,Chennai,565,12,2,11678.5,0,0.191,7,0,29273.27,27180.025013689738,-0.7071067811865475,2,0.3434563340549245,1.337
T3136,U8670,30858.34,Transfer,Wallet,Android,Mumbai,1616,19,4,941.25,0,0.264,1,0,30858.34,,,1,1.0,0.264
T3137,U5803,37156.93,Payment,Wallet,Web,Delhi,646,23,2,27053.71,0,0.642,1,0,27254.876666666667,8624.594050651505,1.1481181925989117,3,1.3633130853768922,0.642
T3138,U6752,36908.97,Payment,NetBanking,Android,Delhi,1697,15,1,29571.39,1,0.319,9,0,36908.97,,,1,1.0,2.871
T3139,U9680,26096.38,Payment,UPI,Web,Bangalore,1488,13,0,24252.82,0,0.682,3,0,26096.38,,,1,1.0,2.0460000000000003
T3140,U5630,3469.51,Withdrawal,NetBanking,Web,Chennai,1894,6,4,27459.67,1,0.778,1,0,24754.025,30100.849781533576,-0.7071067811865476,2,0.1401594286181742,0.778
T3141,U3991,18587.09,Withdrawal,NetBanking,iOS,Hyderabad,1349,6,1,3716.63,0,0.307,7,0,19848.06,5416.52980686897,-0.232800343570694,3,0.9364688538829488,2.149
T3142,U1401,46042.29,Withdrawal,UPI,iOS,Mumbai,1854,11,3,3947.39,0,0.367,7,0,33938.405,17117.47832440427,0.7071067811865476,2,1.3566427178884808,2.569
T3143,U7518,29243.22,Payment,UPI,Android,Mumbai,1765,11,1,26400.23,1,0.05,2,0,23532.753333333338,15025.985914705674,0.3800393996827807,3,1.2426603715162383,0.1
T3144,U5794,26939.68,Transfer,NetBanking,Android,Bangalore,224,19,3,1819.43,0,0.82,8,1,28421.605,2095.758433419748,-0.7071067811865476,2,0.9478592078103965,6.56
T3145,U8475,13479.23,Payment,Card,Android,Bangalore,1363,0,3,2886.79,0,0.606,3,0,13479.23,,,1,1.0,1.818
T3146,U9384,18454.02,Payment,Card,iOS,Hyderabad,153,22,4,24523.74,1,0.888,3,0,10945.18,8327.5646386984,0.9016849854405492,3,1.6860407960399006,2.664
T3147,U7477,44772.54,Transfer,UPI,Web,Hyderabad,628,5,2,16753.54,0,0.189,5,0,44772.54,,,1,1.0,0.945
T3148,U5262,33339.83,Transfer,NetBanking,Android,Hyderabad,1017,7,3,11812.64,0,0.961,2,0,33339.83,,,1,1.0,1.922
T3149,U7918,39379.98,Transfer,Card,Web,Bangalore,363,12,0,16648.11,0,0.707,4,0,39379.98,,,1,1.0,2.828
T3150,U3890,22744.55,Transfer,NetBanking,iOS,Chennai,290,4,4,26374.56,0,0.197,2,0,35056.265,17411.394329072275,-0.7071067811865474,2,0.6488012912955787,0.394
T3151,U4242,31530.85,Payment,NetBanking,iOS,Bangalore,1355,23,3,22738.26,0,0.463,9,1,31530.85,,,1,1.0,4.167
T3152,U6687,12456.76,Withdrawal,NetBanking,iOS,Bangalore,1339,9,4,20779.06,1,0.699,6,0,12057.18,565.0914552530412,0.7071067811865476,2,1.0331404192356752,4.194
T3153,U2405,35287.77,Payment,Card,iOS,Mumbai,846,13,0,29308.88,0,0.017,1,1,27559.01,10930.11721232668,0.7071067811865475,2,1.280444036269808,0.017
T3154,U3729,21408.69,Transfer,Wallet,Web,Hyderabad,1879,23,4,15687.07,0,0.78,9,0,21408.69,,,1,1.0,7.0200000000000005
T3155,U4813,22155.15,Withdrawal,NetBanking,Web,Delhi,1512,8,4,289.09,1,0.948,8,0,33412.855,15920.799092195404,-0.7071067811865471,2,0.6630726407545839,7.584
T3156,U2794,32483.65,Withdrawal,Card,Android,Hyderabad,1969,16,3,12928.08,0,0.081,2,0,27605.515,6898.724676086879,0.7071067811865477,2,1.1767087120091766,0.162
T3157,U3299,46817.22,Payment,Wallet,Web,Chennai,399,2,1,2987.5,0,0.898,3,0,46817.22,,,1,1.0,2.694
T3158,U7938,3247.12,Payment,UPI,Web,Chennai,1097,11,4,3581.97,0,0.464,7,0,26060.54,32263.047968113613,-0.7071067811865476,2,0.1245991065419212,3.248
T3159,U1499,41245.92,Payment,Card,Web,Hyderabad,1829,11,3,7721.54,0,0.516,4,0,26385.125,21016.33783664628,0.7071067811865475,2,1.563226249638764,2.064
T3160,U5951,14654.54,Withdrawal,Wallet,Android,Hyderabad,274,10,0,11502.88,0,0.84,8,0,24328.546666666665,8571.67538331529,-1.1286016133435308,3,0.6023598614741202,6.72
T3161,U1457,22223.78,Withdrawal,Card,Web,Bangalore,15,21,0,14499.83,0,0.59,1,0,15891.675,8954.948769370487,0.7071067811865475,2,1.3984542221005651,0.59
T3162,U2355,1144.57,Withdrawal,Wallet,Web,Delhi,922,3,1,5177.62,0,0.351,4,0,1144.57,,,1,1.0,1.404
T3163,U1586,15087.25,Transfer,Wallet,Web,Bangalore,177,7,0,9420.44,0,0.733,1,0,30794.9775,13229.758230331534,-1.1873026873603243,4,0.4899256705090952,0.733
T3164,U2358,25156.43,Transfer,Card,iOS,Mumbai,364,9,3,8368.53,0,0.138,7,0,25156.43,,,1,1.0,0.966
T3165,U2539,2856.0,Payment,UPI,Web,Mumbai,182,13,1,11020.9,0,0.666,9,0,2856.0,,,1,1.0,5.994000000000001
T3166,U4553,24580.23,Withdrawal,NetBanking,Android,Chennai,859,0,3,3328.92,0,0.775,1,0,23258.625,1869.0317151000936,0.7071067811865476,2,1.056822146623027,0.775
T3167,U7338,46359.18,Payment,Wallet,Android,Chennai,128,11,1,11980.49,0,0.335,8,0,46359.18,,,1,1.0,2.68
T3168,U5775,5314.39,Withdrawal,NetBanking,Android,Delhi,1972,4,1,16675.08,0,0.97,6,0,19108.165,17178.826547781624,-0.8029521086107742,4,0.2781214208690369,5.82
T3169,U6660,38233.81,Payment,UPI,Android,Chennai,1259,13,3,2998.75,0,0.641,6,0,34154.75,5768.661973733595,0.7071067811865474,2,1.1194287763781026,3.846
T3170,U9951,20513.07,Transfer,NetBanking,iOS,Mumbai,183,3,1,15671.03,0,0.096,8,0,20513.07,,,1,1.0,0.768
T3171,U2707,32775.93,Withdrawal,NetBanking,Android,Delhi,968,16,3,22701.79,0,0.966,1,0,32775.93,,,1,1.0,0.966
T3172,U7646,13048.82,Transfer,Card,iOS,Mumbai,138,21,0,346.37,0,0.744,9,0,13048.82,,,1,1.0,6.696
T3173,U7934,8016.64,Withdrawal,Card,iOS,Hyderabad,196,12,0,1521.09,0,0.696,6,0,7711.525,431.4977710834669,0.707106781186549,2,1.0395661039807302,4.176
T3174,U2437,8065.11,Payment,UPI,iOS,Hyderabad,1096,2,4,14047.58,0,0.253,3,0,21198.575,18573.52432395236,-0.7071067811865476,2,0.3804552900371841,0.759
T3175,U6551,3571.07,Withdrawal,Card,Android,Delhi,902,10,2,26196.05,0,0.473,1,0,3571.07,,,1,1.0,0.473
T3176,U1636,9323.05,Transfer,Wallet,Android,Bangalore,1307,10,2,29933.88,0,0.901,4,0,9323.05,,,1,1.0,3.604
T3177,U3097,33227.76,Withdrawal,UPI,iOS,Chennai,607,4,0,2892.48,0,0.308,5,0,39378.88,9169.180741004073,-0.6708472843699682,3,0.8437964716111784,1.54
T3178,U6648,44090.45,Payment,Card,iOS,Delhi,219,5,4,648.42,0,0.423,4,0,33406.68333333333,11973.767356535423,0.8922644267708563,3,1.3198092597239774,1.692
T3179,U9238,40715.58,Withdrawal,Card,Android,Chennai,1018,3,2,6940.22,0,0.257,7,0,28196.085,17705.239623062153,0.7071067811865477,2,1.4440153659630408,1.799
T3180,U8728,34272.46,Transfer,UPI,Web,Mumbai,1226,9,3,14077.36,0,0.216,6,0,34272.46,,,1,1.0,1.296
T3181,U2892,5566.07,Payment,Wallet,Web,Bangalore,759,9,3,17196.7,1,0.044,5,0,5566.07,,,1,1.0,0.2199999999999999
T3182,U7681,14494.91,Transfer,UPI,Web,Chennai,541,11,1,29207.2,0,0.737,3,0,14494.91,,,1,1.0,2.211
T3183,U3479,15524.85,Withdrawal,Card,Android,Hyderabad,961,21,2,26665.06,0,0.091,9,0,15524.85,,,1,1.0,0.819
T3184,U3307,12535.35,Transfer,Card,Android,Hyderabad,1215,22,3,16906.75,0,0.531,3,0,12535.35,,,1,1.0,1.593
T3185,U9479,25774.53,Withdrawal,UPI,iOS,Mumbai,569,17,2,10915.24,0,0.05,3,0,17920.37,11107.459593048268,0.7071067811865475,2,1.438281129240077,0.15
T3186,U8793,26800.91,Payment,Wallet,Android,Delhi,237,14,1,9706.78,0,0.984,3,0,26800.91,,,1,1.0,2.952
T3187,U9998,17876.45,Transfer,Wallet,Android,Chennai,575,22,0,17221.48,0,0.709,8,0,23076.6,16679.649644135214,-0.3117661408330865,3,0.7746570118648327,5.672
T3188,U3523,17721.77,Transfer,NetBanking,Android,Mumbai,623,22,4,21668.45,0,0.63,2,0,14432.23,4652.112081968792,0.7071067811865476,2,1.2279301258364093,1.26
T3189,U8196,41436.35,Withdrawal,Wallet,iOS,Hyderabad,98,17,1,14501.81,0,0.186,4,0,35649.55,8183.771042740628,0.7071067811865468,2,1.1623246296236558,0.744
T3190,U3384,39475.18,Transfer,UPI,iOS,Hyderabad,1177,2,1,9201.52,0,0.528,8,0,39475.18,,,1,1.0,4.224
T3191,U2635,15424.4,Transfer,Wallet,Web,Hyderabad,1693,2,1,18433.64,0,0.504,1,0,15424.4,,,1,1.0,0.504
T3192,U4015,45693.73,Payment,Wallet,Web,Bangalore,1775,0,4,16782.47,0,0.359,3,0,45693.73,,,1,1.0,1.077
T3193,U9732,47643.11,Withdrawal,NetBanking,Android,Bangalore,824,16,3,12878.31,0,0.156,4,0,47643.11,,,1,1.0,0.624
T3194,U3947,16370.79,Withdrawal,Wallet,Android,Hyderabad,259,9,2,22475.84,0,0.367,6,0,29096.77,17997.25351048876,-0.7071067811865475,2,0.5626325533727627,2.202
T3195,U3248,17753.53,Payment,NetBanking,iOS,Delhi,234,5,0,8538.41,1,0.609,2,0,27062.655,13165.090828826438,-0.7071067811865476,2,0.6560158269763259,1.218
T3196,U1716,25306.43,Payment,NetBanking,Web,Bangalore,912,10,0,14599.26,0,0.487,7,0,21050.035,6019.45153581703,0.7071067811865476,2,1.2022037017990708,3.409
T3197,U7337,47058.98,Withdrawal,Wallet,Web,Chennai,1952,13,4,28216.15,0,0.57,3,0,47058.98,,,1,1.0,1.71
T3198,U7308,43822.16,Payment,Card,Web,Bangalore,980,16,0,21712.58,0,0.572,8,0,43822.16,,,1,1.0,4.576
T3199,U3146,5173.27,Payment,UPI,Android,Chennai,682,6,4,11700.36,0,0.245,2,0,5173.27,,,1,1.0,0.49
T3200,U5752,19666.9,Payment,UPI,Android,Bangalore,177,21,4,16430.71,1,0.111,9,0,18598.15,1511.4407447862454,0.7071067811865475,2,1.0574653930632885,0.999
T3201,U9012,27690.89,Withdrawal,Wallet,Android,Hyderabad,119,3,2,12223.91,0,0.522,4,0,27690.89,,,1,1.0,2.088
T3202,U8354,25181.47,Payment,UPI,iOS,Chennai,1806,10,2,3465.19,0,0.892,8,0,25181.47,,,1,1.0,7.136
T3203,U8091,9733.46,Transfer,UPI,Web,Delhi,1206,18,4,10114.62,0,0.995,4,0,9733.46,,,1,1.0,3.98
T3204,U3874,42947.9,Transfer,NetBanking,iOS,Bangalore,1544,8,2,25827.25,0,0.786,6,0,42526.240000000005,596.3172907102364,0.7071067811865446,2,1.0099152899480417,4.716
T3205,U5424,33863.19,Withdrawal,Card,Web,Bangalore,1912,20,3,13889.94,0,0.221,8,0,31364.77,3533.299448504191,0.7071067811865475,2,1.079656888923464,1.768
T3206,U7722,41903.52,Payment,UPI,Android,Hyderabad,306,7,1,17580.66,0,0.63,5,0,41903.52,,,1,1.0,3.15
T3207,U3263,42945.28,Transfer,Card,iOS,Chennai,1937,19,0,5525.26,0,0.239,6,1,42945.28,,,1,1.0,1.434
T3208,U5400,37430.37,Withdrawal,UPI,iOS,Hyderabad,252,3,0,10751.32,0,0.576,2,0,29560.625,11129.500111417852,0.7071067811865478,2,1.2662239042645411,1.152
T3209,U7114,21988.57,Transfer,Card,Android,Chennai,218,15,0,27883.23,0,0.481,4,0,26564.99333333333,4901.117725033071,-0.9337509503105136,3,0.8277272922334632,1.924
T3210,U4991,30546.81,Payment,Card,Web,Bangalore,1276,5,0,9495.94,0,0.382,5,0,30953.373333333333,18156.28929802655,-0.022392424281184,3,0.986865298041829,1.91
T3211,U4615,8060.25,Withdrawal,UPI,Web,Bangalore,1287,5,3,7591.78,0,0.642,1,0,7913.57,207.43684532888503,0.7071067811865508,2,1.0185352502094505,0.642
T3212,U8870,33698.59,Transfer,NetBanking,Web,Bangalore,1115,18,3,1771.4,0,0.858,7,0,28959.13,6702.608610324788,0.7071067811865475,2,1.1636603033309356,6.006
T3213,U2970,9003.7,Withdrawal,Card,Web,Bangalore,1467,1,1,3007.2,0,0.337,6,0,21400.783333333333,15995.38767382127,-0.7750411297391013,3,0.4207182447371475,2.022
T3214,U5979,34712.78,Transfer,Card,Android,Mumbai,1508,10,4,17585.2,0,0.486,4,0,38934.735,5970.746020728903,-0.7071067811865475,2,0.8915632789076386,1.944
T3215,U9846,11518.43,Transfer,UPI,Android,Bangalore,1576,17,2,19834.98,0,0.456,4,0,30550.035,26914.753904727608,-0.7071067811865475,2,0.3770349199272603,1.824
T3216,U5280,5921.69,Payment,Card,Android,Bangalore,1037,8,1,19283.26,0,0.249,3,0,27167.3825,16741.53858142151,-1.2690406199330364,4,0.217970575560601,0.747
T3217,U4150,8305.96,Payment,Card,Android,Chennai,1227,15,0,16240.9,0,0.421,1,0,8305.96,,,1,1.0,0.421
T3218,U2912,149.51,Transfer,NetBanking,iOS,Bangalore,1089,10,2,14780.04,0,0.022,6,0,2675.275,3571.9711183672803,-0.7071067811865477,2,0.0558858435114147,0.132
T3219,U7937,35951.04,Withdrawal,Card,iOS,Bangalore,270,13,1,2257.01,0,0.517,5,0,29369.01,8536.484324761572,0.7710469262981797,3,1.2241148067299512,2.585
T3220,U4415,36633.43,Withdrawal,NetBanking,iOS,Chennai,1626,7,0,25236.79,1,0.721,6,0,19103.46,24791.121321993483,0.7071067811865476,2,1.9176332454958425,4.326
T3221,U1737,25770.92,Payment,Card,Android,Bangalore,1599,12,1,15441.11,0,0.368,1,0,24561.75,13909.997585991883,0.0869281243598271,3,1.0492297983653445,0.368
T3222,U9423,8110.07,Transfer,Card,Web,Bangalore,389,9,0,4044.25,0,0.747,2,0,8110.07,,,1,1.0,1.494
T3223,U2759,4223.54,Payment,NetBanking,iOS,Hyderabad,1520,22,0,4161.9,0,0.751,7,0,23166.55,26789.46165416916,-0.7071067811865476,2,0.1823119972546624,5.257
T3224,U2145,1005.49,Transfer,NetBanking,iOS,Mumbai,105,11,3,15437.4,0,0.984,9,0,1005.49,,,1,1.0,8.856
T3225,U8536,8329.12,Transfer,Wallet,Android,Chennai,1894,20,0,7412.84,0,0.546,6,0,28073.8575,18542.66475929745,-1.0648273997457571,4,0.2966859826797938,3.276
T3226,U7860,44548.23,Payment,Card,Web,Hyderabad,1369,2,1,27666.75,0,0.404,6,0,40174.58,5066.072600042367,0.8633216191894735,3,1.108866103889574,2.4240000000000004
T3227,U4807,12114.77,Withdrawal,NetBanking,Web,Delhi,778,1,2,15018.57,0,0.64,5,0,18584.86333333333,7281.7395625312865,-0.888536767591313,3,0.6518622054255983,3.2
T3228,U8869,17745.85,Payment,Card,Web,Delhi,1749,10,3,29354.71,0,0.627,5,0,23838.6,8616.449682148675,-0.7071067811865475,2,0.7444166184255787,3.135
T3229,U9129,5312.01,Transfer,Card,Android,Mumbai,1756,23,2,22051.35,0,0.987,6,0,9122.13,5388.323378268978,-0.7071067811865476,2,0.5823212341854369,5.922
T3230,U4971,11156.95,Payment,Card,Web,Delhi,1362,17,4,24339.9,0,0.708,2,0,10074.986,6066.160396567173,0.1783605986765996,5,1.1073911169702866,1.416
T3231,U2384,25985.27,Withdrawal,UPI,iOS,Mumbai,1529,23,2,11727.47,0,0.307,6,1,29140.800000000003,4462.5933224751725,-0.7071067811865481,2,0.8917143661121176,1.842
T3232,U5687,30407.25,Withdrawal,Wallet,iOS,Delhi,838,20,4,4107.22,1,0.188,4,0,30407.25,,,1,1.0,0.752
T3233,U9108,12305.35,Transfer,UPI,iOS,Delhi,1671,3,4,20721.92,0,0.793,3,0,9911.505,3675.0037544697375,0.6513857290862564,4,1.24152184759025,2.379
T3234,U5064,2933.72,Payment,Wallet,Android,Hyderabad,1552,7,3,12271.43,0,0.18,7,0,16800.025,19609.91659100186,-0.7071067811865476,2,0.1746259306161746,1.26
T3235,U6671,19582.09,Withdrawal,Card,Web,Delhi,935,10,2,28471.57,0,0.627,5,0,10672.635,12599.872094352784,0.7071067811865475,2,1.834794312744697,3.135
T3236,U2205,11748.46,Payment,Card,Android,Mumbai,1158,14,0,5889.6,0,0.132,3,1,14778.57,3783.0687556929233,-0.8009661456562643,3,0.7949659540808075,0.396
T3237,U5493,11016.72,Withdrawal,NetBanking,Web,Bangalore,1816,22,3,18832.45,0,0.719,8,0,11016.72,,,1,1.0,5.752
T3238,U8165,47995.15,Transfer,Wallet,Android,Bangalore,629,23,3,25995.23,0,0.783,5,0,47995.15,,,1,1.0,3.915
T3239,U7529,30834.21,Transfer,Wallet,iOS,Bangalore,269,20,0,12144.59,0,0.991,3,0,30834.21,,,1,1.0,2.973
T3240,U6714,27866.08,Payment,UPI,Android,Mumbai,840,1,2,28614.66,0,0.954,9,0,27866.08,,,1,1.0,8.586
T3241,U4936,20817.97,Transfer,Wallet,Android,Mumbai,1615,22,3,2390.84,0,0.714,2,0,20817.97,,,1,1.0,1.428
T3242,U9520,21475.77,Withdrawal,Card,Android,Bangalore,559,18,4,17649.08,0,0.278,3,0,17457.775,5682.303022547283,0.7071067811865475,2,1.230155045531289,0.8340000000000001
T3243,U4598,27068.2,Transfer,NetBanking,iOS,Delhi,1720,14,0,23343.86,0,0.044,3,0,16862.510000000002,14433.025211375474,0.7071067811865474,2,1.6052295891892725,0.132
T3244,U7664,34836.67,Withdrawal,UPI,Android,Bangalore,709,12,1,6134.03,0,0.555,1,0,30053.5,6764.423885136115,0.7071067811865475,2,1.1591551732743277,0.555
T3245,U4357,35122.2,Withdrawal,NetBanking,Android,Chennai,1772,1,3,1829.94,0,0.766,7,0,19745.375,21746.114461237667,0.7071067811865475,2,1.7787557845824653,5.362
T3246,U7594,8626.11,Transfer,Wallet,iOS,Mumbai,1803,2,4,2488.94,1,0.011,6,0,22647.555,19829.31768306842,-0.7071067811865476,2,0.3808848239909341,0.066
T3247,U2509,25030.63,Withdrawal,Wallet,Web,Chennai,718,13,2,9644.95,0,0.525,6,0,25030.63,,,1,1.0,3.1500000000000004
T3248,U9054,20627.31,Withdrawal,UPI,Android,Chennai,1041,19,2,6772.83,0,0.883,6,0,28434.49,11041.01983988798,-0.7071067811865472,2,0.725432740309392,5.298
T3249,U9949,43532.82,Payment,Wallet,iOS,Mumbai,572,12,0,6794.32,0,0.637,7,1,43532.82,,,1,1.0,4.459
T3250,U6862,31589.38,Payment,NetBanking,Android,Bangalore,382,22,4,13809.78,0,0.684,6,0,31339.36,16316.11675622297,0.0153234990736777,3,1.0079778272434408,4.104
T3251,U7056,26648.58,Payment,Card,iOS,Hyderabad,231,15,0,2639.52,0,0.474,9,0,29781.59,4430.745233050528,-0.7071067811865475,2,0.8948004455101289,4.266
T3252,U4148,5813.96,Transfer,UPI,Web,Chennai,1913,11,3,29865.47,0,0.943,5,0,25780.165,28236.477900121507,-0.7071067811865475,2,0.2255206667606665,4.715
T3253,U7818,30301.61,Payment,Wallet,Web,Bangalore,540,0,0,20904.65,0,0.375,1,0,30301.61,,,1,1.0,0.375
T3254,U4408,5904.34,Withdrawal,NetBanking,Android,Hyderabad,359,5,1,1005.77,0,0.379,1,0,5904.34,,,1,1.0,0.379
T3255,U5795,16893.47,Transfer,Card,iOS,Chennai,1792,12,0,20787.93,0,0.518,1,1,36560.365,14047.694298772542,-1.400008754583907,4,0.4620706056955395,0.518
T3256,U1907,7184.96,Transfer,Wallet,Web,Bangalore,40,21,0,23775.65,0,0.586,2,0,21156.395,19758.592862814145,-0.7071067811865476,2,0.3396117344188364,1.172
T3257,U9960,34619.08,Transfer,UPI,Web,Chennai,1625,23,3,5803.79,0,0.537,4,0,18593.7,22663.30973818255,0.7071067811865476,2,1.8618714941082195,2.148
T3258,U6418,10352.29,Transfer,Wallet,iOS,Bangalore,1391,1,4,25224.28,0,0.819,6,0,19308.050000000003,12665.357253358472,-0.7071067811865476,2,0.5361644495430662,4.914
T3259,U7998,19623.38,Withdrawal,Wallet,Android,Delhi,31,17,1,18391.77,0,0.835,7,0,19623.38,,,1,1.0,5.845
T3260,U4474,44788.96,Withdrawal,Wallet,Web,Delhi,1322,16,0,24643.59,0,0.132,5,0,44788.96,,,1,1.0,0.66
T3261,U4084,10255.6,Payment,Card,Web,Mumbai,763,18,3,21529.14,0,0.596,7,0,19859.10666666667,12744.010625585392,-0.7535702024122831,3,0.5164179926186676,4.172
T3262,U7845,25414.86,Transfer,Card,Web,Hyderabad,223,22,3,21168.4,0,0.984,2,0,25468.298000000003,11456.654571142051,-0.0046643633766008,5,0.9979017836213476,1.968
T3263,U6190,20992.62,Payment,Wallet,Android,Chennai,721,14,3,4831.41,0,0.6,6,0,18962.83,2870.5565467692845,0.7071067811865466,2,1.1070404575688333,3.6
T3264,U3943,955.3,Withdrawal,Wallet,Web,Chennai,1198,7,4,9542.33,0,0.688,3,0,955.3,,,1,1.0,2.064
T3265,U4248,39648.27,Transfer,UPI,iOS,Bangalore,149,22,0,15745.04,1,0.861,9,0,25362.855,20202.627637128047,0.7071067811865474,2,1.5632415987868873,7.749
T3266,U9165,3498.84,Withdrawal,Wallet,Android,Hyderabad,1403,8,2,3465.14,0,0.867,4,0,3498.84,,,1,1.0,3.468
T3267,U9256,23739.04,Payment,NetBanking,Web,Chennai,974,7,1,14406.94,0,0.017,5,0,23739.04,,,1,1.0,0.085
T3268,U8456,28055.88,Withdrawal,NetBanking,iOS,Hyderabad,1353,7,2,13415.07,0,0.239,5,0,27057.540000000005,22239.762111344626,0.0448898686506515,3,1.0368969241106174,1.1949999999999998
T3269,U6926,31439.9,Transfer,UPI,iOS,Hyderabad,418,10,4,7034.51,0,0.863,2,0,31439.9,,,1,1.0,1.726
T3270,U7045,34447.15,Transfer,Card,Android,Delhi,447,17,0,6071.56,0,0.667,4,0,31441.085,4251.217892375077,0.7071067811865482,2,1.0956094549536062,2.668
T3271,U3928,12700.96,Payment,Wallet,iOS,Chennai,806,16,2,7496.49,1,0.632,7,0,12700.96,,,1,1.0,4.424
T3272,U7912,548.44,Transfer,UPI,Android,Chennai,22,21,2,18192.69,0,0.86,2,0,24690.245000000003,34141.668051166605,-0.7071067811865475,2,0.022212821298452,1.72
T3273,U8495,36186.01,Withdrawal,Card,Android,Mumbai,510,22,2,12507.08,0,0.807,5,0,36186.01,,,1,1.0,4.035
T3274,U1292,26806.05,Withdrawal,UPI,Android,Hyderabad,1059,5,1,12477.38,0,0.751,5,0,18611.36,11589.041737443178,0.7071067811865475,2,1.4403058132237514,3.755
T3275,U4117,41814.08,Withdrawal,Card,iOS,Bangalore,543,22,0,5533.82,0,0.047,5,0,41814.08,,,1,1.0,0.235
T3276,U5267,41078.35,Withdrawal,Wallet,Android,Delhi,870,23,3,23642.25,0,0.782,7,0,41078.35,,,1,1.0,5.474
T3277,U9527,42174.14,Payment,UPI,Android,Mumbai,85,1,0,21041.34,0,0.201,7,0,42558.055,542.9377997984681,-0.7071067811865475,2,0.9909790285293818,1.407
T3278,U1696,24280.48,Withdrawal,Wallet,iOS,Delhi,375,0,2,12929.34,0,0.026,8,0,31775.35,10599.34680222324,-0.7071067811865475,2,0.7641294273705876,0.208
T3279,U9100,16714.74,Payment,UPI,Android,Bangalore,1524,9,0,4351.84,0,0.492,1,0,13636.415,4353.408964392159,0.7071067811865476,2,1.225742983034764,0.492
T3280,U7898,39588.33,Withdrawal,Card,Web,Mumbai,1125,7,3,21469.56,0,0.942,3,0,29581.64,25764.08298562749,0.3883969014376424,3,1.3382736724535895,2.826
T3281,U2963,22592.14,Payment,UPI,iOS,Delhi,850,15,1,26975.45,0,0.886,1,0,33799.035,15848.94290109123,-0.7071067811865477,2,0.668425592624168,0.886
T3282,U1073,9212.94,Withdrawal,NetBanking,iOS,Bangalore,896,23,0,5430.03,0,0.982,7,0,23162.365,19727.46602230631,-0.7071067811865476,2,0.3977547197792626,6.874
T3283,U9171,42755.95,Withdrawal,NetBanking,iOS,Mumbai,1299,13,0,18119.55,0,0.247,5,0,30578.56,17221.430092306506,0.7071067811865475,2,1.398232944913037,1.235
T3284,U9212,44133.87,Payment,UPI,Web,Bangalore,1593,23,1,12786.83,0,0.695,2,0,44133.87,,,1,1.0,1.39
T3285,U6992,23342.17,Transfer,NetBanking,Android,Mumbai,508,15,1,2720.75,0,0.056,2,0,32779.926666666666,8227.42312888023,-1.147109674417726,3,0.7120873160383315,0.112
T3286,U4038,3831.2,Transfer,Wallet,iOS,Chennai,1203,13,2,21802.23,0,0.803,7,0,27594.23,22178.827169990294,-1.071428611525196,3,0.1388406199411978,5.621
T3287,U3887,19421.91,Transfer,NetBanking,iOS,Chennai,1379,6,2,2227.3,0,0.524,5,0,17099.015,3285.0696129686494,0.7071067811865479,2,1.13584963812243,2.62
T3288,U8567,40186.71,Payment,NetBanking,iOS,Delhi,1790,17,1,21096.72,1,0.996,4,0,31279.04,12597.34772314395,0.7071067811865472,2,1.2847807988991988,3.984
T3289,U2480,45093.61,Transfer,Wallet,Web,Hyderabad,1261,19,3,8506.47,0,0.24,8,0,36099.12,12720.12974462918,0.7071067811865474,2,1.2491609213742605,1.92
T3290,U8267,10213.46,Transfer,Wallet,Web,Hyderabad,708,8,2,17013.23,0,0.785,3,0,19930.025,6664.1354492662185,-1.4580383418031944,4,0.5124659903838554,2.355
T3291,U8621,3395.33,Payment,Card,Web,Bangalore,1982,23,3,4897.57,0,0.171,3,0,3395.33,,,1,1.0,0.513
T3292,U7407,43873.66,Transfer,Wallet,Android,Mumbai,689,3,1,11189.82,0,0.287,8,0,41938.215,2737.1325682272022,0.7071067811865482,2,1.0461499136288943,2.296
T3293,U6170,19500.78,Transfer,UPI,Android,Chennai,212,23,0,3212.28,0,0.296,2,0,27606.355,11463.0140958323,-0.7071067811865476,2,0.7063873517528844,0.592
T3294,U4098,27110.96,Transfer,NetBanking,Web,Hyderabad,455,15,1,14072.38,0,0.578,3,0,28588.255,2089.2106246259627,-0.7071067811865462,2,0.9483251076359857,1.734
